,answer_text,content,diner_date,id_comment,id_resto,other_ratings_category,other_ratings_value,rating,rating_date,resto,resto_url,reviewer_info_sup,reviewer_origin,reviewer_pseudo,title,url
183,,"[""We purchased a travel zoo voucher to use at the Cinnamon restaurant at the HIlton in Canary Wharf for £19 to include a cocktail and brunch for two. We managed to book a table for a Saturday just before Christmas and wasn't really expecting too much considering the price. We needn't have worried."", 'We were treated to some very good food. The brunch included the choice of two cocktails and included tea, coffee or fruit juices. You were able to choose from a wide variety of hot food with a fresh egg station where you could choose how your eggs or omelette were cooked. All the food here was of a high standard and hot. You were then given the option of choosing one item off the a la carte menu which had sea bass, a sweet potato curry, a chicken dish, roast beef and vegetables, scallops and many more.', 'I chose the beef with yorkshire pudding and vegetables which arrived on a hotplate sizzling and cooked to perfection. It was a large piece of sirloin which was delicious, My husband chose the sea bass and vegetables which he said was lovely too.', 'We both felt that this deal was brilliant value for money and given the chance would return for another helping!']", December 2012,g186338-d1386832-r148121004,g186338-d1386832,"['Value', 'Atmosphere', 'Service', 'Food']","['50', '40', '40', '50']",5,27 December 2012,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '23'], ['thumbs-up-fill', '28']]","['Crowborough, United Kingdom']",Sunnyhand7,Delicious brunch and value for money,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r148121004-Cinnamon_Restaurant_and_Bar-London_England.html
184,,"['This place has a delicious menu at good prices. I was here with a friend on a Thursday night and the food and service were superb in every way. The sea bass was to die for. So well prepared! Nice choice of dishes with an Indian influence. A number of great choices including attractive vegetarian dishes.', 'The next day, Friday, the place was very busy. It took about 15min just to ""prepare"" my table. Although I was quickly served a drink and my dinner order taken quickly, once my meal was served there was no attention from the waiter even though he seated a couple at the next table at one point. Getting a cup of coffee was a chore.', 'The bar service was consistently very good, both quick and attentive.']", November 2012,g186338-d1386832-r145780376,g186338-d1386832,"['Value', 'Atmosphere', 'Service', 'Food']","['50', '40', '30', '50']",4,19 November 2012,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '136'], ['thumbs-up-fill', '57']]","['New York City, New York']",ViewontheHudson,Delicious Creative Food; Service both great and poor,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r145780376-Cinnamon_Restaurant_and_Bar-London_England.html
185,,"['As always, the food is fantastic and the staff are brilliant. You can take your own alcohol to make the expreience a little cheaper but its well worth a visit and they do a lunch special.']", November 2012,g186338-d1386832-r146208277,g186338-d1386832,[],[],5,26 November 2012,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '56'], ['thumbs-up-fill', '29']]","['London, United Kingdom']",rosep123456789,yummmmmy,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r146208277-Cinnamon_Restaurant_and_Bar-London_England.html
186,,"['Stayed at the hotel for the week-end of my birthday, had been out all day so decided to stay in and eat downstairs in the restaurant. Our starters lacked any kick, unlike the description given on the menu and my vegetables arrived cold. The chicken was very hot but just gave up and eat it all and told the waitress to inform the kitchen they need to review their handling of sending out items that had been standing around. This idea of serving on slate squares does not help, if the quality of the food is not up to much. We declined free desserts and just opted for a complimentary coffee. They removed the vegetables from the bill but it still came to a hefty sum. Spoilt the end of the day really, but must compliment the waitress on her handling of the whole situation, just the kitchen at fault. Big shame really, as the breakfast there has always been and still is fantastic.']", November 2012,g186338-d1386832-r145919700,g186338-d1386832,"['Value', 'Atmosphere', 'Service', 'Food']","['10', '20', '40', '20']",2,21 November 2012,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '115'], ['thumbs-up-fill', '68']]","['Bournemouth, United Kingdom']",sanbran,Would not recommend it!,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r145919700-Cinnamon_Restaurant_and_Bar-London_England.html
187,,['Very nice restaurant inside the Hilton. Good food and great service for breakfast. A bit pricey but par for London Hotels.'], February 2013,g186338-d1386832-r151960180,g186338-d1386832,[],[],5,12 February 2013,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '131'], ['thumbs-up-fill', '63']]","['Birmingham, United Kingdom']",travelcrazy727,Tasty Breakfast,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r151960180-Cinnamon_Restaurant_and_Bar-London_England.html
188,,"['This restaurant is part of the Hilton London Canary Wharf hotel. However, it was a very positive surprise compared to many other ""hotel restaurants"". The food was very good and the service was professional, friendly and attentive. Nice restaurant to visit if you are in the neighborhood.']", March 2013,g186338-d1386832-r155510915,g186338-d1386832,[],[],4,24 March 2013,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '65'], ['thumbs-up-fill', '25']]","['Parnu, Estonia']",TonyTH,Good food and service,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r155510915-Cinnamon_Restaurant_and_Bar-London_England.html
189,,"['As part of the main hotel review the restaurant situated within the hilton scored top marks.', 'Totally unlike your typical hotel option this restaurant stands as far superior and decent overall value. Highly recommended. ']",,g186338-d1386832-r153327536,g186338-d1386832,"['Value', 'Atmosphere', 'Service', 'Food']","['40', '50', '50', '50']",5,27 February 2013,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '58'], ['thumbs-up-fill', '36']]","['Blyth, United Kingdom']",rossbell,Excellent,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r153327536-Cinnamon_Restaurant_and_Bar-London_England.html
190,,"['Good choice, well cooked, nicely presented but bar meals are a bit pricey! AS are the drinks! Rib Eye Steak in Black Bean sauce was excellent! The Club Sandwiches are enormous!']", November 2012,g186338-d1386832-r144595093,g186338-d1386832,[],[],5,5 November 2012,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '142'], ['thumbs-up-fill', '66']]","['Carluke, United Kingdom']",BarAnnW,Lovely,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r144595093-Cinnamon_Restaurant_and_Bar-London_England.html
191,,['This must be one of the best breakfasts.... lovely clean restaurant and very friendly staff.'], March 2012,g186338-d1386832-r126974684,g186338-d1386832,[],[],5,30 March 2012,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '96'], ['thumbs-up-fill', '105']]","['London, United Kingdom']",MagicNumba,Great Breakfast,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r126974684-Cinnamon_Restaurant_and_Bar-London_England.html
192,,['Excellent service & high quality.The choice of continental or full English was brilliant.'], April 2012,g186338-d1386832-r127535914,g186338-d1386832,[],[],5,9 April 2012,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '133'], ['thumbs-up-fill', '37']]","['Newcastle upon Tyne, United Kingdom']",mofitzp,Great breakfast.,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r127535914-Cinnamon_Restaurant_and_Bar-London_England.html
193,,['Standard breakfast fare but very fresh and tasty. Staff were so pleasant too.'], March 2012,g186338-d1386832-r125876381,g186338-d1386832,[],[],5,10 March 2012,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '115'], ['thumbs-up-fill', '47']]","['Sydney, Australia']",sydneyshopgirl,Great value breakfast,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r125876381-Cinnamon_Restaurant_and_Bar-London_England.html
194,,['the service and friendliness of the staff also the bar and restaurant was spotless and comfortable and very modern'], May 2012,g186338-d1386832-r131363052,g186338-d1386832,[],[],5,5 June 2012,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '25'], ['thumbs-up-fill', '14']]","['Lincoln, United Kingdom']",fezziewig,bar,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r131363052-Cinnamon_Restaurant_and_Bar-London_England.html
195,,['Had the Salmon. Small portion but otherwise faultless'], January 2012,g186338-d1386832-r123969764,g186338-d1386832,[],[],4,1 February 2012,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '34'], ['thumbs-up-fill', '18']]","['Puerto de la Duquesa, Spain']",zapata9,Late light supper,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r123969764-Cinnamon_Restaurant_and_Bar-London_England.html
196,,"['Food was OK, but very expensive - take a short stroll to other eateries.']", January 2012,g186338-d1386832-r123274043,g186338-d1386832,[],[],3,18 January 2012,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '61'], ['thumbs-up-fill', '25']]","['Edinburgh, United Kingdom']",Big_Shug,OK hotel restraunt.,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r123274043-Cinnamon_Restaurant_and_Bar-London_England.html
197,,['Full proper breakfast with everything your tummy desires!'], June 2012,g186338-d1386832-r132012933,g186338-d1386832,[],[],5,15 June 2012,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '57'], ['thumbs-up-fill', '34']]","['London, UK']",idamonster,Excellent breakfast,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r132012933-Cinnamon_Restaurant_and_Bar-London_England.html
198,,"['For a hotel restaurant its exemplifies what you want out of your conscious choice in choosing a hotel restaurant outside of breakfast time - Safe, dependable, decent food, decent service. ', 'Its breakfast service is still brilliant - Great service, fast refills of coffee, good food quality. Choice has been trimmed a little - No more wheatgrass juice for example, one of the interesting offerings they had the first time I had breakfast there. ', ""If you're staying at the hotel and its bad weather outside then its a natural choice; if it isnt then its harder to justify not wandering out to Canary Wharf close-by.""]", April 2012,g186338-d1386832-r138564534,g186338-d1386832,[],[],5,27 August 2012,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '45'], ['thumbs-up-fill', '94']]","['London, United Kingdom']",gorpalm,Hilton Canary Wharf's in-house restaurant,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r138564534-Cinnamon_Restaurant_and_Bar-London_England.html
199,,"['Had a steak and a burger from the grill menu. Both were excellent, and quite good value (for a London hotel). Service was also attentive and friendly.']", August 2012,g186338-d1386832-r138845765,g186338-d1386832,[],[],4,30 August 2012,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '99'], ['thumbs-up-fill', '79']]","['Lincoln, United Kingdom']",KevJ,Very Good Steak,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r138845765-Cinnamon_Restaurant_and_Bar-London_England.html
200,,"[""I had dinner at the Cinnamon with a customer and a colleague, both of Indian descent. The Cinnamon offers fusion food - in our case to a fusion group ;-). It's a nice place and you can host any kind of customer without any problem - even demanding ones..."", 'The food is nice and you should order a mixed starter platter if you want to discover some intresting flavors. The main dishes are nicely presented and I really liked my ox cheeks, they were almost as good as when I am cooking them myself ( ;-)). The wine card presents something for almost each preference ...', 'To sum it up: a nice place in the middle of the City, where you can have a reasonably priced classy business lunch or dinner.']", October 2011,g186338-d1386832-r119000494,g186338-d1386832,"['Value', 'Atmosphere', 'Service', 'Food']","['40', '50', '40', '40']",4,6 October 2011,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '74'], ['thumbs-up-fill', '73']]","['Fribourg, Switzerland']",CarosassoneCH,Nice place for fusion food - and quite good service,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r119000494-Cinnamon_Restaurant_and_Bar-London_England.html
201,,"[""It's was not the worse restaurant but certainly nowhere near the best."", 'Unfortunately the meal lacked flavour and was on the bland side.', 'The waiter was polite even though his customer care was a bit staged.', 'Decent portions of food just not that inspiring.']",,g186338-d1386832-r118701657,g186338-d1386832,"['Value', 'Atmosphere', 'Service', 'Food']","['30', '20', '20', '30']",3,28 September 2011,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '242'], ['thumbs-up-fill', '124']]",['London'],Ron S,Missing Something,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r118701657-Cinnamon_Restaurant_and_Bar-London_England.html
