,answer_text,content,diner_date,id_comment,id_resto,other_ratings_category,other_ratings_value,rating,rating_date,resto,resto_url,reviewer_info_sup,reviewer_origin,reviewer_pseudo,title,url
242,,"['We went to the restaurant for both dinner and brunch, the service we received was incredibly polite and quick. The food was lovely on both occasions! The decor of their new location is amazing and the views from upstairs is great, makes the experience even better.']", October 2018,g186338-d15238588-r630418647,g186338-d15238588,"['Value', 'Service', 'Food']","['50', '50', '50']",5,3 November 2018,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '2'], ['thumbs-up-fill', '3']]",[],Umang_RAJ_1994,"Amazing food and service, highly recommend!",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r630418647-The_Ivy_Canary_Wharf-London_England.html
243,,"[""We visited the restaurant for my sister's birthday. The restaurant is in a beautiful building with the most amazing decorations outside and inside. The staff was very friendly, helpful and efficient from the time we arrived at the restaurant. Before we sat down to our table we went to the bar where we got serve fast even though the restaurant was already very busy. The bar staff was very helpful to explain and recommend cocktails, just like the waiting staff who even though were busy they took the time to explain and recommend dishes. The service was fast and efficient and the food arrived promptly. Everything we had was amazingly delicious. At the end of the meal, we even got a small but delicious cake and a Happy Birthday song for my sister which made the experience even better. I would definitely recommend this restaurant, and we will be back!""]", October 2018,g186338-d15238588-r630421805,g186338-d15238588,"['Value', 'Service', 'Food']","['50', '50', '50']",5,3 November 2018,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '1'], ['thumbs-up-fill', '2']]",[],Kamilla P,"Amazing Restaurant, Amazing Service, Delicious Food and Perfect Cocktails",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r630421805-The_Ivy_Canary_Wharf-London_England.html
244,,"['It really was a tale of 2 halves.', 'We arrived an hour early and were greeted by a really lovely lady who found us a table for drinks. We opted for the salted caramel espresso martini and a table for 2 opposite the bar and close to the dj.', 'Great ambience, interesting decor and a plethora of happy smiling staff.', 'When our table was ready we were guided upstairs to our table with views of Plateau in one direction and the Ice Rink in the other. Quite a busy night upstairs and we instantly noticed there were a lot less staff there.', 'The manager Valerio was very attentive, spoke passionately about The Ivy,, guided us through the popular choices on the menu and we felt in safe hands.', 'From this point forward the food and service were hit and miss.', 'We had a second set of drinks and some water and ordered our food and my friend ordered a glass of wine.', 'To start we had the courgette which was julienned and battered and served like matchstick chips in a basket and wooden tongs. Absolutely delicious. The sauce it came with was far too acidic but tolerable in small amounts. The scallops ( we were assured there were 6 in a portion), appeared about table as a portion of 2 on top of a weird sauce and very very undercooked inedible butternut squash. This was not a good dish!', 'For mains we has the Shepherds Pie which smelt comforting and rich and looked as yummy as it tasted.', 'The lamb shoulder was one of the most depressing mains I have had this year. The veg carrots and parsnips were lukewarm and undercooked again. The lamb itself had a eye wateringly strong and sour wasabi smeared thickly on top. The first bite was interesting the subsequent mouthful were a mistake.', ""We really didn't fancy dessert after that. Valerio knew we weren't happy and offered us a post dinner drink or dessert but the disappointing savoury courses didnt entice us to stay longer."", 'I had such high hopes and am hoping that the kitchen just had an off day. I will go back as it is welcome relief to have somewhere new to go for a dinner treat and fingers crossed that dinner will be everything that other reviewers say.']", November 2018,g186338-d15238588-r630491338,g186338-d15238588,[],[],3,3 November 2018,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '44'], ['thumbs-up-fill', '8']]","['London, United Kingdom']",YogiShar,2 for dinner ,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r630491338-The_Ivy_Canary_Wharf-London_England.html
245,,['The ivy on the park has a great atmosphere and for such a new restaurant the service and food is amazing. It is in the centre Of Canary Wharf and should not be missed. We sat upstairs which was lovely.'], November 2018,g186338-d15238588-r630505287,g186338-d15238588,"['Value', 'Service', 'Food']","['50', '50', '50']",5,3 November 2018,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '147'], ['thumbs-up-fill', '30']]","['Torquay, United Kingdom']",Paul D,Beautiful new restaurant with efficient friendly service and outstanding food,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r630505287-The_Ivy_Canary_Wharf-London_England.html
246,,"['Second time I’ve visit this amazing venue, this time with my teenage boys .', 'I was surprised with their compliments regarding decor and food , they loved the Fish and chips and the Burger .', 'This time my wife had Lobster and Prawn Cocktail followed by Lobster Linguini as it’s her favourite dish .', 'I tried the Foie gras followed by Ribeye steak , Foie gras was great and ribeye was one of the best ever .', 'Overall just to say thanks , can’t wait to be back !']", November 2018,g186338-d15238588-r630584913,g186338-d15238588,[],[],5,3 November 2018,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '1'], ['thumbs-up-fill', '2']]",[],95lilianaa,"Wonderful family dinner , great service ",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r630584913-The_Ivy_Canary_Wharf-London_England.html
247,,"['I came for brunch with my friend on Sunday. Very limited choices for brunch, plus opinionated manager who decided that she knows better how i should have my food. Overall very average food and which is a shame as we were all waiting for the launch with excitement..not a good start.. hopefully that will change']", November 2018,g186338-d15238588-r630781076,g186338-d15238588,[],[],2,4 November 2018,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '33'], ['thumbs-up-fill', '17']]",[],301yuliag,Brunch- was not impressed at all,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r630781076-The_Ivy_Canary_Wharf-London_England.html
248,,"['Visited with a couple of friends for Sunday brunch. We all opted for eggs benedict / eggs royale with chips. ', 'The eggs were well cooked but not very hot, the hollandaise was flavourless and the chips were luke-warm. The ham was tasty and fresh. ', 'We placed a second order for truffle-parmesan chips, which were hot and delicious. ', 'There seems to a weird food transfer / holding pattern where the food is brought out from the kitchen, taken through to a crockery dresser where it sits on the tray and waits to be taken to the table. We noticed our food sitting there for 5 minutes before someone brought it over to us.', ""We skipped dessert and asked for the bill from a waitress who forgot. 15 minutes later I got the attention of the maître d' who returned promptly with our bill. "", 'All in all a reasonable brunch, not brilliant, but not terrible. Hopefully with time these small issues will be resolved. ']", October 2018,g186338-d15238588-r630711218,g186338-d15238588,[],[],3,4 November 2018,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '44'], ['thumbs-up-fill', '68']]","['London, United Kingdom']",MirHayes,"Average food, middling service ",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r630711218-The_Ivy_Canary_Wharf-London_England.html
249,,['This is a new restaurant in Canary Wharf serving English and European cuisine with great views outside and atmosphere inside. Both food and service were great - cant fault it..'], November 2018,g186338-d15238588-r631397677,g186338-d15238588,"['Value', 'Service', 'Food']","['40', '50', '50']",5,6 November 2018,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '152'], ['thumbs-up-fill', '57']]","['London, United Kingdom']",BritishDragon,Great atmosphere,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r631397677-The_Ivy_Canary_Wharf-London_England.html
250,,"['I’ve visited this Venue on Saturday 20th October.', 'To start this stunning venue decoration is just breathtaking , the entrance ,restaurant and the bar are just beautiful.', 'I’ve started with cocktails which are just tasty and well presented.', 'Starters are lovely , lobster linguini and Dover Sole are the best I’ve tasted in london .', 'Service was nicely paced and very professional.', 'I’m looking forward to be back with friends and family.', 'Well done everyone.']", October 2018,g186338-d15238588-r628094864,g186338-d15238588,[],[],5,25 October 2018,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '3']]",[],Discover97282,"Lovely venue, best experience ever",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r628094864-The_Ivy_Canary_Wharf-London_England.html
251,,"['Visited this stunning venue last weekend for lunch with family, we had a great time, was absolutely perfect. Great food, service and atmosphere. Even a dj playing in the background. ', 'Will be returning again soon!']", October 2018,g186338-d15238588-r628211666,g186338-d15238588,[],[],5,25 October 2018,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '1']]","['London, United Kingdom']",Deluna2018,Superb!!!,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r628211666-The_Ivy_Canary_Wharf-London_England.html
252,,"['Thank you so much for what I can only describe as an absolutely great dining experience at The Ivy in the Park. ', 'You and your staff were so accommodating upon arrival at reception (despite being so busy, they were able to robustly offer a table change - for a good view of course!) and my friend and I instantly felt relaxed about what the rest of the night was to bring. ', 'The dishes were very very tasty, I almost felt like I was in a different part of the world, I cheekily did make a top-up request on something in particular from your menu. I will keep that to myself, haha!', 'My friend had a wonderful time and liked that she could order surprise requests on cocktails from the bartender - she sure loved those surprises. Also if you wouldn’t mind telling me how you got those mouth-watering olives so juicy, I would like to try making some for friends and family since I enjoyed it so much. ', 'I am already making further dinner arrangements at your restaurant, so sorry if I become a regular, haha.', 'What an impeccable knowledge of the overall menu from your waiter - Jana. She was able to recommend the most beautiful cocktails and dishes - based on what I said I liked to eat - delicious! ', 'The dessert I had was absolutely ""bomb"" ...bursting with nothing but sweet things in my mouth. My friend enjoyed her dessert as well. I know she will remember the evening for some time!', 'Thank you also for having the patience and not rushing us with the food and drinks all at once the timing between courses were all good.', 'It was so nice to know we didn’t have to worry as much about our food and whilst we were there, and that we were able to order it in time when we were ready.', 'Once again THANK YOU SO MUCH for everything! We had a great overall experience, you and your staff, - Patricia, Jana, Antonio and the senior members of staff that took their time to even introduce themselves, you all contributed to making it that way! ', 'I will definitely be back very soon! I’ll be sure to let you know in advance before I return with friends and family.', 'Thanks again for all your hard work and consideration.', 'CeeJai O.']", October 2018,g186338-d15238588-r629696330,g186338-d15238588,"['Value', 'Service', 'Food']","['50', '50', '50']",5,30 October 2018,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '1'], ['thumbs-up-fill', '2']]",[],Odyssey51282718862,First Class,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r629696330-The_Ivy_Canary_Wharf-London_England.html
